N = 1
axis 3 accel_decel = 500000
axis 3 conversion_factor = 4171.87
axis 3 name = platen
axis 3 steps_in_rev = 250000
axis 4 accel_decel = 500000
axis 4 conversion_factor = 417.448
axis 4 name = mandrel
axis 4 steps_in_rev = 25000
cathode 2 deposition_rate = 0.28
cathode 2 name = cathode 2
chamber_name = R&D1
current_N = 0
current_bilayer = 0
current_sweep_iterations = 0
mandrel_axis = 4
platen_axis = 3
run_name = RandD1_TiN_23sep2014_AandBposn_like18mar2013_duplicate

begin header for RandD1_TiN_23sep2014_AandBposn_like18mar2013_duplicate [ Tue, 9/23/2014 06:46:49.6571 AM ]
N = 1
axis 3 accel_decel = 500000
axis 3 conversion_factor = 4171.87
axis 3 name = platen
axis 3 steps_in_rev = 250000
axis 4 accel_decel = 500000
axis 4 conversion_factor = 417.448
axis 4 name = mandrel
axis 4 steps_in_rev = 25000
cathode 2 deposition_rate = 0.28
cathode 2 name = cathode 2
chamber_name = R&D1
current_N = 0
current_bilayer = 0
current_sweep_iterations = 0
mandrel_axis = 4
platen_axis = 3
run_name = RandD1_TiN_23sep2014_AandBposn_like18mar2013_duplicate

begin header for RandD1_TiN_23sep2014_AandBposn_like18mar2013_duplicate [ Tue, 9/23/2014 07:17:20.0164 AM ]
N = 1
axis 3 accel_decel = 500000
axis 3 conversion_factor = 4171.87
axis 3 name = platen
axis 3 steps_in_rev = 250000
axis 4 accel_decel = 500000
axis 4 conversion_factor = 417.448
axis 4 name = mandrel
axis 4 steps_in_rev = 25000
cathode 2 deposition_rate = 0.28
cathode 2 name = cathode 2
chamber_name = R&D1
current_N = 0
current_bilayer = 0
current_sweep_iterations = 0
mandrel_axis = 4
platen_axis = 3
run_name = RandD1_TiN_23sep2014_AandBposn_like18mar2013_duplicate

starting layer 1
starting bilayer 1
ofsetting platen back -4.0 degrees
opening shutter 2 [ Tue, 9/23/2014 07:17:20.8446 AM ]
sweeping platen back and forth 1393.0 times at 2.00020512821 RPM
starting sweep 63 of 1393 [ Tue, 9/23/2014 07:18:05.9071 AM ]
starting sweep 64 of 1393 [ Tue, 9/23/2014 07:18:06.6258 AM ]
starting sweep 65 of 1393 [ Tue, 9/23/2014 07:18:07.3446 AM ]
starting sweep 66 of 1393 [ Tue, 9/23/2014 07:18:08.0633 AM ]
starting sweep 67 of 1393 [ Tue, 9/23/2014 07:18:08.7821 AM ]
starting sweep 68 of 1393 [ Tue, 9/23/2014 07:18:09.5008 AM ]
starting sweep 69 of 1393 [ Tue, 9/23/2014 07:18:10.2196 AM ]
starting sweep 70 of 1393 [ Tue, 9/23/2014 07:18:10.9227 AM ]
starting sweep 71 of 1393 [ Tue, 9/23/2014 07:18:11.6414 AM ]
starting sweep 72 of 1393 [ Tue, 9/23/2014 07:18:12.3602 AM ]
starting sweep 73 of 1393 [ Tue, 9/23/2014 07:18:13.0789 AM ]
starting sweep 74 of 1393 [ Tue, 9/23/2014 07:18:13.7821 AM ]
starting sweep 75 of 1393 [ Tue, 9/23/2014 07:18:14.5008 AM ]
starting sweep 76 of 1393 [ Tue, 9/23/2014 07:18:15.2039 AM ]
starting sweep 77 of 1393 [ Tue, 9/23/2014 07:18:15.9227 AM ]
starting sweep 78 of 1393 [ Tue, 9/23/2014 07:18:16.6571 AM ]
starting sweep 79 of 1393 [ Tue, 9/23/2014 07:18:17.3758 AM ]
starting sweep 80 of 1393 [ Tue, 9/23/2014 07:18:18.0789 AM ]
starting sweep 81 of 1393 [ Tue, 9/23/2014 07:18:18.7977 AM ]
starting sweep 82 of 1393 [ Tue, 9/23/2014 07:18:19.5164 AM ]
starting sweep 83 of 1393 [ Tue, 9/23/2014 07:18:20.2352 AM ]
starting sweep 84 of 1393 [ Tue, 9/23/2014 07:18:20.9539 AM ]
starting sweep 85 of 1393 [ Tue, 9/23/2014 07:18:21.6727 AM ]
starting sweep 86 of 1393 [ Tue, 9/23/2014 07:18:22.3758 AM ]
starting sweep 87 of 1393 [ Tue, 9/23/2014 07:18:23.0946 AM ]
starting sweep 88 of 1393 [ Tue, 9/23/2014 07:18:23.8133 AM ]
starting sweep 89 of 1393 [ Tue, 9/23/2014 07:18:24.5321 AM ]
starting sweep 90 of 1393 [ Tue, 9/23/2014 07:18:25.2508 AM ]
starting sweep 91 of 1393 [ Tue, 9/23/2014 07:18:25.9696 AM ]
starting sweep 92 of 1393 [ Tue, 9/23/2014 07:18:26.6883 AM ]
starting sweep 93 of 1393 [ Tue, 9/23/2014 07:18:27.4071 AM ]
starting sweep 94 of 1393 [ Tue, 9/23/2014 07:18:28.1102 AM ]
starting sweep 95 of 1393 [ Tue, 9/23/2014 07:18:28.8289 AM ]
starting sweep 96 of 1393 [ Tue, 9/23/2014 07:18:29.5321 AM ]
starting sweep 97 of 1393 [ Tue, 9/23/2014 07:18:30.2664 AM ]
starting sweep 98 of 1393 [ Tue, 9/23/2014 07:18:30.9696 AM ]
starting sweep 99 of 1393 [ Tue, 9/23/2014 07:18:31.6883 AM ]
starting sweep 100 of 1393 [ Tue, 9/23/2014 07:18:32.4071 AM ]
starting sweep 101 of 1393 [ Tue, 9/23/2014 07:18:33.1258 AM ]
starting sweep 102 of 1393 [ Tue, 9/23/2014 07:18:33.8289 AM ]
starting sweep 103 of 1393 [ Tue, 9/23/2014 07:18:34.5477 AM ]
starting sweep 104 of 1393 [ Tue, 9/23/2014 07:18:35.2664 AM ]
starting sweep 105 of 1393 [ Tue, 9/23/2014 07:18:35.9852 AM ]
starting sweep 106 of 1393 [ Tue, 9/23/2014 07:18:36.6883 AM ]
starting sweep 107 of 1393 [ Tue, 9/23/2014 07:18:37.4071 AM ]
starting sweep 108 of 1393 [ Tue, 9/23/2014 07:18:38.1258 AM ]
starting sweep 109 of 1393 [ Tue, 9/23/2014 07:18:38.8289 AM ]
starting sweep 110 of 1393 [ Tue, 9/23/2014 07:18:39.5477 AM ]
starting sweep 111 of 1393 [ Tue, 9/23/2014 07:18:40.2664 AM ]
starting sweep 112 of 1393 [ Tue, 9/23/2014 07:18:40.9852 AM ]
starting sweep 113 of 1393 [ Tue, 9/23/2014 07:18:41.7039 AM ]
starting sweep 114 of 1393 [ Tue, 9/23/2014 07:18:42.4071 AM ]
starting sweep 115 of 1393 [ Tue, 9/23/2014 07:18:43.1258 AM ]
starting sweep 116 of 1393 [ Tue, 9/23/2014 07:18:43.8446 AM ]
starting sweep 117 of 1393 [ Tue, 9/23/2014 07:18:44.5633 AM ]
starting sweep 118 of 1393 [ Tue, 9/23/2014 07:18:45.2664 AM ]
starting sweep 119 of 1393 [ Tue, 9/23/2014 07:18:45.9852 AM ]
starting sweep 120 of 1393 [ Tue, 9/23/2014 07:18:46.7039 AM ]
starting sweep 121 of 1393 [ Tue, 9/23/2014 07:18:47.4071 AM ]
starting sweep 122 of 1393 [ Tue, 9/23/2014 07:18:48.1258 AM ]
starting sweep 123 of 1393 [ Tue, 9/23/2014 07:18:48.8446 AM ]
starting sweep 124 of 1393 [ Tue, 9/23/2014 07:18:49.5477 AM ]
starting sweep 125 of 1393 [ Tue, 9/23/2014 07:18:50.2821 AM ]
starting sweep 126 of 1393 [ Tue, 9/23/2014 07:18:51.0008 AM ]
starting sweep 127 of 1393 [ Tue, 9/23/2014 07:18:51.7039 AM ]
starting sweep 128 of 1393 [ Tue, 9/23/2014 07:18:52.4227 AM ]
starting sweep 129 of 1393 [ Tue, 9/23/2014 07:18:53.1414 AM ]
starting sweep 130 of 1393 [ Tue, 9/23/2014 07:18:53.8446 AM ]
starting sweep 131 of 1393 [ Tue, 9/23/2014 07:18:54.5633 AM ]
starting sweep 132 of 1393 [ Tue, 9/23/2014 07:18:55.2821 AM ]
starting sweep 133 of 1393 [ Tue, 9/23/2014 07:18:56.0008 AM ]
starting sweep 134 of 1393 [ Tue, 9/23/2014 07:18:56.7039 AM ]
starting sweep 135 of 1393 [ Tue, 9/23/2014 07:18:57.4227 AM ]
starting sweep 136 of 1393 [ Tue, 9/23/2014 07:18:58.1414 AM ]
starting sweep 137 of 1393 [ Tue, 9/23/2014 07:18:58.8602 AM ]
starting sweep 138 of 1393 [ Tue, 9/23/2014 07:18:59.5789 AM ]
starting sweep 139 of 1393 [ Tue, 9/23/2014 07:19:00.2977 AM ]
starting sweep 140 of 1393 [ Tue, 9/23/2014 07:19:01.0164 AM ]
starting sweep 141 of 1393 [ Tue, 9/23/2014 07:19:01.7196 AM ]
starting sweep 142 of 1393 [ Tue, 9/23/2014 07:19:02.4383 AM ]
starting sweep 143 of 1393 [ Tue, 9/23/2014 07:19:03.1571 AM ]
starting sweep 144 of 1393 [ Tue, 9/23/2014 07:19:03.8758 AM ]
starting sweep 145 of 1393 [ Tue, 9/23/2014 07:19:04.5789 AM ]
starting sweep 146 of 1393 [ Tue, 9/23/2014 07:19:05.2977 AM ]
starting sweep 147 of 1393 [ Tue, 9/23/2014 07:19:06.0164 AM ]
starting sweep 148 of 1393 [ Tue, 9/23/2014 07:19:06.7352 AM ]
starting sweep 149 of 1393 [ Tue, 9/23/2014 07:19:07.4539 AM ]
starting sweep 150 of 1393 [ Tue, 9/23/2014 07:19:08.1727 AM ]
starting sweep 151 of 1393 [ Tue, 9/23/2014 07:19:08.8914 AM ]
starting sweep 152 of 1393 [ Tue, 9/23/2014 07:19:09.5946 AM ]
starting sweep 153 of 1393 [ Tue, 9/23/2014 07:19:10.3133 AM ]
starting sweep 154 of 1393 [ Tue, 9/23/2014 07:19:11.0164 AM ]
starting sweep 155 of 1393 [ Tue, 9/23/2014 07:19:11.7352 AM ]
starting sweep 156 of 1393 [ Tue, 9/23/2014 07:19:12.4383 AM ]
starting sweep 157 of 1393 [ Tue, 9/23/2014 07:19:13.1727 AM ]
starting sweep 158 of 1393 [ Tue, 9/23/2014 07:19:13.8758 AM ]
starting sweep 159 of 1393 [ Tue, 9/23/2014 07:19:14.5946 AM ]
starting sweep 160 of 1393 [ Tue, 9/23/2014 07:19:15.3133 AM ]
starting sweep 161 of 1393 [ Tue, 9/23/2014 07:19:16.0321 AM ]
starting sweep 162 of 1393 [ Tue, 9/23/2014 07:19:16.7352 AM ]
starting sweep 163 of 1393 [ Tue, 9/23/2014 07:19:17.4539 AM ]
starting sweep 164 of 1393 [ Tue, 9/23/2014 07:19:18.1727 AM ]
starting sweep 165 of 1393 [ Tue, 9/23/2014 07:19:18.8914 AM ]
starting sweep 166 of 1393 [ Tue, 9/23/2014 07:19:19.6102 AM ]
starting sweep 167 of 1393 [ Tue, 9/23/2014 07:19:20.3133 AM ]
starting sweep 168 of 1393 [ Tue, 9/23/2014 07:19:21.0321 AM ]
starting sweep 169 of 1393 [ Tue, 9/23/2014 07:19:21.7352 AM ]
starting sweep 170 of 1393 [ Tue, 9/23/2014 07:19:22.4539 AM ]
starting sweep 171 of 1393 [ Tue, 9/23/2014 07:19:23.1727 AM ]
starting sweep 172 of 1393 [ Tue, 9/23/2014 07:19:23.8914 AM ]
starting sweep 173 of 1393 [ Tue, 9/23/2014 07:19:24.6102 AM ]
starting sweep 174 of 1393 [ Tue, 9/23/2014 07:19:25.3289 AM ]
starting sweep 175 of 1393 [ Tue, 9/23/2014 07:19:26.0477 AM ]
starting sweep 176 of 1393 [ Tue, 9/23/2014 07:19:26.7508 AM ]
starting sweep 177 of 1393 [ Tue, 9/23/2014 07:19:27.4696 AM ]
starting sweep 178 of 1393 [ Tue, 9/23/2014 07:19:28.1883 AM ]
starting sweep 179 of 1393 [ Tue, 9/23/2014 07:19:28.9071 AM ]
starting sweep 180 of 1393 [ Tue, 9/23/2014 07:19:29.6258 AM ]
starting sweep 181 of 1393 [ Tue, 9/23/2014 07:19:30.3289 AM ]
starting sweep 182 of 1393 [ Tue, 9/23/2014 07:19:31.0477 AM ]
starting sweep 183 of 1393 [ Tue, 9/23/2014 07:19:31.7664 AM ]
starting sweep 184 of 1393 [ Tue, 9/23/2014 07:19:32.5008 AM ]
starting sweep 185 of 1393 [ Tue, 9/23/2014 07:19:33.2039 AM ]
starting sweep 186 of 1393 [ Tue, 9/23/2014 07:19:33.9227 AM ]
starting sweep 187 of 1393 [ Tue, 9/23/2014 07:19:34.6414 AM ]
starting sweep 188 of 1393 [ Tue, 9/23/2014 07:19:35.3602 AM ]
starting sweep 189 of 1393 [ Tue, 9/23/2014 07:19:36.0789 AM ]
starting sweep 190 of 1393 [ Tue, 9/23/2014 07:19:36.7977 AM ]
starting sweep 191 of 1393 [ Tue, 9/23/2014 07:19:37.5008 AM ]
starting sweep 192 of 1393 [ Tue, 9/23/2014 07:19:38.2196 AM ]
starting sweep 193 of 1393 [ Tue, 9/23/2014 07:19:38.9383 AM ]
starting sweep 194 of 1393 [ Tue, 9/23/2014 07:19:39.6571 AM ]
starting sweep 195 of 1393 [ Tue, 9/23/2014 07:19:40.3602 AM ]
starting sweep 196 of 1393 [ Tue, 9/23/2014 07:19:41.0789 AM ]
starting sweep 197 of 1393 [ Tue, 9/23/2014 07:19:41.7977 AM ]
starting sweep 198 of 1393 [ Tue, 9/23/2014 07:19:42.5164 AM ]
starting sweep 199 of 1393 [ Tue, 9/23/2014 07:19:43.2352 AM ]
starting sweep 200 of 1393 [ Tue, 9/23/2014 07:19:43.9383 AM ]
starting sweep 201 of 1393 [ Tue, 9/23/2014 07:19:44.6571 AM ]
starting sweep 202 of 1393 [ Tue, 9/23/2014 07:19:45.3602 AM ]
starting sweep 203 of 1393 [ Tue, 9/23/2014 07:19:46.0789 AM ]
starting sweep 204 of 1393 [ Tue, 9/23/2014 07:19:46.7821 AM ]
starting sweep 205 of 1393 [ Tue, 9/23/2014 07:19:47.5008 AM ]
starting sweep 206 of 1393 [ Tue, 9/23/2014 07:19:48.2196 AM ]
starting sweep 207 of 1393 [ Tue, 9/23/2014 07:19:48.9539 AM ]
starting sweep 208 of 1393 [ Tue, 9/23/2014 07:19:49.6571 AM ]
starting sweep 209 of 1393 [ Tue, 9/23/2014 07:19:50.3758 AM ]
starting sweep 210 of 1393 [ Tue, 9/23/2014 07:19:51.0946 AM ]
starting sweep 211 of 1393 [ Tue, 9/23/2014 07:19:51.8133 AM ]
starting sweep 212 of 1393 [ Tue, 9/23/2014 07:19:52.5321 AM ]
starting sweep 213 of 1393 [ Tue, 9/23/2014 07:19:53.2508 AM ]
starting sweep 214 of 1393 [ Tue, 9/23/2014 07:19:53.9696 AM ]
starting sweep 215 of 1393 [ Tue, 9/23/2014 07:19:54.6727 AM ]
starting sweep 216 of 1393 [ Tue, 9/23/2014 07:19:55.3914 AM ]
starting sweep 217 of 1393 [ Tue, 9/23/2014 07:19:56.1102 AM ]
starting sweep 218 of 1393 [ Tue, 9/23/2014 07:19:56.8133 AM ]
starting sweep 219 of 1393 [ Tue, 9/23/2014 07:19:57.5321 AM ]
starting sweep 220 of 1393 [ Tue, 9/23/2014 07:19:58.2664 AM ]
starting sweep 221 of 1393 [ Tue, 9/23/2014 07:19:58.9696 AM ]
starting sweep 222 of 1393 [ Tue, 9/23/2014 07:19:59.7039 AM ]
starting sweep 223 of 1393 [ Tue, 9/23/2014 07:20:00.4227 AM ]
starting sweep 224 of 1393 [ Tue, 9/23/2014 07:20:01.1258 AM ]
starting sweep 225 of 1393 [ Tue, 9/23/2014 07:20:01.8446 AM ]
starting sweep 226 of 1393 [ Tue, 9/23/2014 07:20:02.5477 AM ]
starting sweep 227 of 1393 [ Tue, 9/23/2014 07:20:03.2664 AM ]
starting sweep 228 of 1393 [ Tue, 9/23/2014 07:20:03.9852 AM ]
starting sweep 229 of 1393 [ Tue, 9/23/2014 07:20:04.7039 AM ]
starting sweep 230 of 1393 [ Tue, 9/23/2014 07:20:05.4227 AM ]
starting sweep 231 of 1393 [ Tue, 9/23/2014 07:20:06.1414 AM ]
starting sweep 232 of 1393 [ Tue, 9/23/2014 07:20:06.8602 AM ]
starting sweep 233 of 1393 [ Tue, 9/23/2014 07:20:07.5789 AM ]
starting sweep 234 of 1393 [ Tue, 9/23/2014 07:20:08.2821 AM ]
starting sweep 235 of 1393 [ Tue, 9/23/2014 07:20:09.0008 AM ]
starting sweep 236 of 1393 [ Tue, 9/23/2014 07:20:09.7196 AM ]
starting sweep 237 of 1393 [ Tue, 9/23/2014 07:20:10.4227 AM ]
starting sweep 238 of 1393 [ Tue, 9/23/2014 07:20:11.1258 AM ]
starting sweep 239 of 1393 [ Tue, 9/23/2014 07:20:11.8446 AM ]
starting sweep 240 of 1393 [ Tue, 9/23/2014 07:20:12.5789 AM ]
starting sweep 241 of 1393 [ Tue, 9/23/2014 07:20:13.2821 AM ]
starting sweep 242 of 1393 [ Tue, 9/23/2014 07:20:14.0008 AM ]
starting sweep 243 of 1393 [ Tue, 9/23/2014 07:20:14.7196 AM ]
starting sweep 244 of 1393 [ Tue, 9/23/2014 07:20:15.4383 AM ]
starting sweep 245 of 1393 [ Tue, 9/23/2014 07:20:16.1571 AM ]
starting sweep 246 of 1393 [ Tue, 9/23/2014 07:20:16.8758 AM ]
starting sweep 247 of 1393 [ Tue, 9/23/2014 07:20:17.5946 AM ]
starting sweep 248 of 1393 [ Tue, 9/23/2014 07:20:18.3133 AM ]
starting sweep 249 of 1393 [ Tue, 9/23/2014 07:20:19.0321 AM ]
starting sweep 250 of 1393 [ Tue, 9/23/2014 07:20:19.7508 AM ]
starting sweep 251 of 1393 [ Tue, 9/23/2014 07:20:20.4696 AM ]
starting sweep 252 of 1393 [ Tue, 9/23/2014 07:20:21.1883 AM ]
starting sweep 253 of 1393 [ Tue, 9/23/2014 07:20:21.9071 AM ]
starting sweep 254 of 1393 [ Tue, 9/23/2014 07:20:22.6258 AM ]
starting sweep 255 of 1393 [ Tue, 9/23/2014 07:20:23.3289 AM ]
starting sweep 256 of 1393 [ Tue, 9/23/2014 07:20:24.0477 AM ]
starting sweep 257 of 1393 [ Tue, 9/23/2014 07:20:24.7821 AM ]
starting sweep 258 of 1393 [ Tue, 9/23/2014 07:20:25.5008 AM ]
starting sweep 259 of 1393 [ Tue, 9/23/2014 07:20:26.2039 AM ]
starting sweep 260 of 1393 [ Tue, 9/23/2014 07:20:26.9227 AM ]
starting sweep 261 of 1393 [ Tue, 9/23/2014 07:20:27.6414 AM ]
starting sweep 262 of 1393 [ Tue, 9/23/2014 07:20:28.3602 AM ]
starting sweep 263 of 1393 [ Tue, 9/23/2014 07:20:29.0789 AM ]
starting sweep 264 of 1393 [ Tue, 9/23/2014 07:20:29.7977 AM ]
starting sweep 265 of 1393 [ Tue, 9/23/2014 07:20:30.5164 AM ]
starting sweep 266 of 1393 [ Tue, 9/23/2014 07:20:31.2352 AM ]
starting sweep 267 of 1393 [ Tue, 9/23/2014 07:20:31.9539 AM ]
starting sweep 268 of 1393 [ Tue, 9/23/2014 07:20:32.6727 AM ]
starting sweep 269 of 1393 [ Tue, 9/23/2014 07:20:33.3914 AM ]
starting sweep 270 of 1393 [ Tue, 9/23/2014 07:20:34.1102 AM ]
starting sweep 271 of 1393 [ Tue, 9/23/2014 07:20:34.8289 AM ]
starting sweep 272 of 1393 [ Tue, 9/23/2014 07:20:35.5477 AM ]
starting sweep 273 of 1393 [ Tue, 9/23/2014 07:20:36.2664 AM ]
starting sweep 274 of 1393 [ Tue, 9/23/2014 07:20:36.9852 AM ]
starting sweep 275 of 1393 [ Tue, 9/23/2014 07:20:37.7039 AM ]
starting sweep 276 of 1393 [ Tue, 9/23/2014 07:20:38.4071 AM ]
starting sweep 277 of 1393 [ Tue, 9/23/2014 07:20:39.1258 AM ]
starting sweep 278 of 1393 [ Tue, 9/23/2014 07:20:39.8446 AM ]
starting sweep 279 of 1393 [ Tue, 9/23/2014 07:20:40.5633 AM ]
starting sweep 280 of 1393 [ Tue, 9/23/2014 07:20:41.2664 AM ]
starting sweep 281 of 1393 [ Tue, 9/23/2014 07:20:41.9852 AM ]
starting sweep 282 of 1393 [ Tue, 9/23/2014 07:20:42.7039 AM ]
starting sweep 283 of 1393 [ Tue, 9/23/2014 07:20:43.4071 AM ]
starting sweep 284 of 1393 [ Tue, 9/23/2014 07:20:44.1258 AM ]
starting sweep 285 of 1393 [ Tue, 9/23/2014 07:20:44.8446 AM ]
starting sweep 286 of 1393 [ Tue, 9/23/2014 07:20:45.5477 AM ]
starting sweep 287 of 1393 [ Tue, 9/23/2014 07:20:46.2664 AM ]
starting sweep 288 of 1393 [ Tue, 9/23/2014 07:20:46.9852 AM ]
starting sweep 289 of 1393 [ Tue, 9/23/2014 07:20:47.6883 AM ]
starting sweep 290 of 1393 [ Tue, 9/23/2014 07:20:48.4071 AM ]
starting sweep 291 of 1393 [ Tue, 9/23/2014 07:20:49.1258 AM ]
